ID,Store ID,Country,Product ID,Product Category,Units Sold,Date of Sale,GDP Growth Rate,Inflation Rate,Price Sold
3048,1612,Germany,61800,Mens,7,12/23/2023,-4.07,5.29,80.46
3049,9432,Italy,36969,Womens,6,1/3/2024,6.15,3.69,75.75
3050,3940,Italy,54904,Mens,3,11/10/2023,-1.72,-2.62,59.53
3051,6871,France,12699,Mens,9,8/22/2023,-0.52,1.77,28.37
3052,5232,UK,25751,Mens,7,7/5/2023,8.87,4.83,65.4
3053,5295,UK,36664,Mens,4,6/8/2023,5.96,4.78,44.84
3054,7812,France,33240,Womens,6,6/23/2023,3.91,-0.45,68.35
3055,4971,UK,99228,Womens,7,12/11/2023,-2.36,8.97,63.06
3056,2676,France,47070,Mens,3,5/26/2023,5.38,6.53,63.95
3057,5764,France,19083,Mens,9,8/3/2023,9.58,-3.44,28.25
3058,5663,France,48838,Mens,6,10/20/2023,1.31,0.22,45.87
3059,3510,UK,19307,Womens,10,2/15/2024,4.94,-4.07,31.95
3060,3247,France,40774,Womens,8,2/25/2024,-0.69,9.18,37.82
3061,3185,UK,29846,Womens,1,2/8/2024,-0.94,-1.97,41.23
3062,5983,Italy,59676,Womens,7,11/23/2023,3.9,0.69,49.05
3063,2300,UK,94136,Mens,7,2/9/2024,9.23,6.71,27.11
3064,1034,Italy,57558,Mens,9,5/9/2023,8.38,-3.16,29.14
3065,9420,Italy,75451,Mens,5,3/1/2024,8.45,6.29,50.35
3066,9738,Germany,52477,Womens,1,3/7/2024,8.65,8.74,53.22
3067,1565,Spain,45002,Mens,9,8/8/2023,-4.95,3.43,20.29
3068,9681,Germany,46369,Womens,8,10/9/2023,9.81,3.99,44.25
3069,6742,Spain,99960,Mens,7,12/11/2023,3.56,9.25,13.41
3070,9070,France,27734,Mens,4,5/9/2023,-1.02,-3.17,26.29
3071,4055,UK,90804,Womens,9,6/14/2023,0.48,1.81,62.43
3072,5395,Germany,53586,Mens,6,3/28/2023,2.64,-0.34,64.18
3073,7420,France,29796,Womens,3,11/3/2023,2.46,-3.66,30.44
3074,5251,Spain,65522,Womens,4,8/3/2023,6.12,-1.81,50.35
3075,5959,Spain,19488,Mens,8,8/24/2023,2.77,4.26,73.83
3076,6066,Italy,62529,Mens,10,8/25/2023,0.95,5.43,42.05
3077,6184,Italy,39625,Mens,3,5/29/2023,8,6.15,47.94
3078,3909,France,36572,Womens,3,5/22/2023,1.85,-2.09,57.83
3079,9028,UK,50675,Womens,9,5/23/2023,-3.22,3.97,15.65
3080,5688,UK,43942,Mens,4,8/6/2023,7.6,8.06,92.44
3081,2296,Germany,13523,Mens,9,3/2/2024,4.07,5.28,73.14
3082,1427,France,83443,Mens,3,11/9/2023,5.83,3.3,52.71
3083,9167,France,38347,Womens,10,6/5/2023,3.54,2.97,98.5
3084,5498,France,73653,Womens,4,12/26/2023,4.45,-0.4,46.17
3085,9481,Germany,86704,Mens,1,7/18/2023,1.07,1.6,86.86
3086,3851,France,67652,Womens,1,11/2/2023,-4.02,0.81,39.16
3087,1505,UK,87150,Mens,7,4/23/2023,2.41,-0.8,50.04
3088,2826,Italy,78057,Mens,1,7/19/2023,-4.53,2.74,83.41
3089,2489,Spain,99077,Womens,2,10/29/2023,-0.8,6.39,13.34
3090,8085,Italy,60409,Mens,4,1/1/2024,-2.35,-2.72,94.56
3091,8210,Spain,34565,Womens,8,2/15/2024,9.91,-2.11,90.73
3092,2996,UK,63601,Womens,1,4/6/2023,0.5,-4.89,80.76
3093,4137,France,63599,Womens,1,5/19/2023,6.46,-1.35,20.33
3094,1249,Germany,12623,Womens,8,7/6/2023,-0.46,6.79,90.29
3095,3401,Spain,46084,Mens,2,4/29/2023,1.52,5.23,14.54
3096,1649,Italy,94198,Womens,7,8/4/2023,2.89,8.69,10.33
3097,1971,France,65053,Womens,8,5/8/2023,0.01,-0.04,84.23
3098,3454,Germany,86265,Womens,10,3/21/2023,8.22,9.13,89.88
3099,5719,Spain,15530,Womens,1,5/19/2023,2.62,1.1,75.94
3100,5491,UK,35241,Mens,2,9/22/2023,-4.61,-0.21,64.83
3101,6251,Germany,35791,Mens,2,9/3/2023,-2.08,2.13,61.84
3102,6613,Italy,25751,Mens,4,8/17/2023,-0.01,-1.22,94.05
3103,6984,UK,25532,Womens,3,7/14/2023,3.59,6.08,99.07
3104,1971,UK,57702,Mens,1,8/18/2023,0.9,-4.7,83.38
3105,5295,Germany,29066,Mens,2,8/22/2023,3.85,-3.54,26.95
3106,1711,Italy,82816,Womens,7,8/19/2023,-2.19,-0.48,69.82
3107,2296,Germany,41100,Womens,5,12/4/2023,3.18,-0.87,28.87
3108,5688,France,99574,Womens,6,1/19/2024,1.74,3.1,22.95
3109,8204,UK,68604,Mens,8,9/18/2023,-3.7,7.57,37.79
3110,2743,Spain,44432,Womens,5,11/2/2023,-3.31,1.77,46.94
3111,2185,Germany,85124,Womens,6,11/11/2023,8.85,4.66,32.76
3112,6075,Spain,59472,Womens,3,5/25/2023,1.98,0.98,50.39
3113,7217,France,10974,Womens,9,11/29/2023,5.19,2.26,38.77
3114,9420,France,87476,Womens,9,6/19/2023,4.03,3.24,44.53
3115,6026,UK,48188,Womens,4,8/12/2023,7.04,7.37,46.94
3116,2489,France,58466,Womens,6,5/10/2023,1.17,5.21,11.7
3117,2460,Italy,40118,Mens,3,6/12/2023,-0.54,7.54,74.98
3118,7273,Germany,34125,Womens,3,8/13/2023,-3.36,3.16,18.76
3119,7156,Italy,46770,Womens,3,12/27/2023,4.82,-3.02,23.54
3120,6086,France,69363,Womens,7,11/11/2023,-2.37,-0.76,10.96
3121,4343,Spain,19616,Mens,3,6/17/2023,2.33,-0.87,64.3
3122,5764,Spain,76351,Womens,9,9/29/2023,7.69,7.22,18.5
3123,1852,UK,14782,Mens,8,1/27/2024,-3.54,1.44,64.91
3124,2676,Italy,85887,Mens,1,2/14/2024,5.86,-1.24,57.57
3125,5085,Italy,16956,Mens,4,3/7/2024,7.33,-2.43,69.59
3126,1233,Spain,91002,Womens,9,2/11/2024,0.75,0.68,54.46
3127,8942,UK,86606,Mens,6,4/14/2023,5.13,4.27,73.96
3128,1265,UK,72403,Womens,8,12/29/2023,2.49,9.06,45.2
3129,8835,Germany,36223,Womens,5,3/15/2023,3.78,7.8,35.78
3130,5837,Germany,45979,Womens,4,4/19/2023,-0.07,6.06,91.81
3131,3909,France,73933,Mens,5,5/29/2023,9.57,-4.77,62.04
3132,2789,France,82124,Mens,3,6/9/2023,2.56,-1.16,81.34
3133,6281,Spain,14024,Mens,2,1/5/2024,9.95,4.8,41.66
3134,7423,France,99131,Mens,9,1/5/2024,5.33,8.23,13.57
3135,8372,UK,84444,Womens,3,10/2/2023,6.83,8.96,80.59
3136,8099,Germany,48838,Mens,9,12/1/2023,3.07,-3.93,22.19
3137,9420,Italy,80584,Womens,6,12/28/2023,5.99,-0.32,93.47
3138,3161,UK,29492,Mens,9,10/5/2023,7.5,2.58,96.32
3139,2676,Spain,39653,Mens,8,3/6/2024,-2.01,-1.15,75.48
3140,1150,Germany,50991,Womens,3,1/27/2024,5.76,3.37,19.35
3141,4313,Germany,84929,Mens,10,3/29/2023,0.03,7.78,49.66
3142,2302,Spain,66081,Womens,10,1/27/2024,-1.87,-4.56,47.66
3143,4027,France,77457,Womens,4,11/1/2023,-4.7,-0.85,16.09
3144,4836,France,17631,Womens,7,10/5/2023,0.81,2.38,74.25
3145,1269,France,52824,Mens,10,7/23/2023,-2.67,-2.89,32.3
3146,1134,UK,34125,Womens,7,5/18/2023,0.47,4.22,61.21
3147,5656,France,18673,Mens,10,5/28/2023,-4.79,6.82,85.5
3148,6984,UK,86441,Womens,4,7/2/2023,3.06,7.71,68.96
3149,9432,France,55640,Womens,4,8/30/2023,-2.31,6.39,59.16
3150,4137,UK,66899,Mens,2,1/4/2024,2.1,4.55,74.63
3151,5200,Italy,10255,Mens,1,11/4/2023,-1.73,5.98,75.6
3152,4670,France,58433,Womens,7,6/17/2023,8.38,-1.75,94.91
3153,4313,UK,86602,Womens,8,9/28/2023,9.1,9.92,81.25
3154,9465,Italy,13399,Mens,9,6/10/2023,2.93,4.8,68.52
3155,7217,Germany,59112,Womens,9,1/19/2024,-1.07,2.49,51.75
3156,2489,Germany,13901,Mens,3,9/19/2023,2.02,-4.87,48.4
3157,8372,Spain,65330,Womens,9,2/6/2024,1.02,3.53,83.1
3158,8693,Germany,57133,Womens,10,12/20/2023,3.16,6.28,67.21
3159,5845,France,91600,Womens,1,2/22/2024,9.89,-2.89,19.97
3160,6066,Italy,91600,Womens,3,12/19/2023,-0.96,-3.88,22.32
3161,5429,UK,28287,Womens,3,6/27/2023,4.93,5.55,82.99
3162,2250,France,92480,Womens,1,12/13/2023,-4.7,-3.63,18.36
3163,8519,France,51210,Womens,4,10/13/2023,9.37,3.67,64.03
3164,4371,UK,36945,Mens,5,12/31/2023,4.54,3.29,70.11
3165,3454,Germany,17219,Womens,4,2/4/2024,-2.49,5.01,79.31
3166,6806,Italy,72733,Womens,5,2/2/2024,-0.5,-1.1,20.31
3167,5645,Spain,43984,Mens,10,12/23/2023,7.83,-1.72,92.54
3168,3940,France,33999,Mens,6,9/7/2023,9.92,9.04,12.83
3169,3454,Italy,64334,Womens,10,10/16/2023,8.87,-0.28,52.08
3170,3773,Spain,36384,Mens,3,4/23/2023,-3.74,7.23,17.89
3171,6389,Germany,32022,Mens,8,12/27/2023,8.12,-4.52,72.41
3172,3224,Spain,89601,Mens,9,10/4/2023,5.39,-2.81,72.88
3173,2300,UK,33271,Womens,8,4/28/2023,0.88,2.44,34
3174,1971,Germany,88303,Mens,3,2/5/2024,-0.51,6.98,97.73
3175,2996,UK,60087,Mens,1,9/3/2023,-3.66,6.99,50.82
3176,8103,France,44795,Mens,9,6/2/2023,8.83,-0.27,64.53
3177,4971,Spain,99436,Mens,10,10/2/2023,1.28,-4.78,57.35
3178,7954,Germany,72887,Womens,2,7/11/2023,6.05,1.36,76.82
3179,1852,Italy,76620,Mens,5,9/13/2023,-1.94,3.9,92.62
3180,7120,Italy,39963,Womens,1,9/3/2023,5.42,5.89,89.36
3181,2642,France,28636,Mens,6,7/13/2023,3.03,6.54,83.97
3182,1265,Germany,37947,Womens,10,6/18/2023,-3.8,7.14,92.38
3183,8733,UK,68556,Womens,7,11/11/2023,5.14,1.61,45.65
3184,9976,Italy,28517,Womens,9,1/29/2024,-3.45,3.79,84.16
3185,1721,UK,58572,Womens,9,6/1/2023,1.76,5.26,16.93
3186,8372,Italy,90233,Womens,8,11/8/2023,2.55,3.64,41.29
3187,4836,Italy,79914,Mens,10,1/5/2024,-3.71,-0.86,58.24
3188,3728,Germany,34237,Womens,7,7/5/2023,3.96,-2.09,41.36
3189,7954,Spain,39653,Mens,4,5/21/2023,-0.64,2.01,28.72
3190,1817,Italy,87810,Womens,1,7/24/2023,2.1,9.79,37.46
3191,1134,Germany,78356,Mens,3,3/19/2023,3.19,6.38,18.39
3192,7718,UK,40226,Womens,3,7/3/2023,-1.53,-1.1,51.97
3193,5498,Germany,10974,Womens,9,5/6/2023,1.84,-1.51,68.31
3194,1346,UK,81541,Mens,7,11/21/2023,-3.68,2.69,22.27
3195,1721,Germany,36696,Womens,3,10/6/2023,5.66,7.12,21.71
3196,5901,Spain,71082,Mens,3,7/29/2023,-2.31,2.64,63.63
3197,5085,Spain,16646,Mens,6,1/30/2024,6.24,-3.45,58.55
3198,6742,Germany,93604,Womens,4,10/24/2023,-3.18,5.72,23.58
3199,8272,France,32714,Mens,4,2/16/2024,-4.65,5.21,24.76
3200,1265,UK,95210,Mens,3,1/26/2024,-3.25,8.99,91.63
3201,1150,Spain,91002,Womens,10,10/15/2023,-1.97,0.33,22.74
3202,5498,Italy,79323,Mens,4,4/12/2023,-3.65,5.38,48.96
3203,6748,Italy,29064,Mens,10,6/7/2023,9.97,0.47,56.97
3204,2460,Italy,67037,Womens,5,1/17/2024,8.5,-4.99,28.48
3205,3773,UK,68602,Womens,1,10/17/2023,2.15,4.23,21.89
3206,5931,Germany,14509,Womens,7,11/13/2023,9.92,-2.32,67.15
3207,5057,Italy,46693,Mens,9,3/23/2023,8.47,7.76,37.5
3208,8637,Germany,25107,Womens,2,6/5/2023,3.38,2.41,80.36
3209,7718,Spain,32215,Womens,2,3/1/2024,-4.52,1.25,43.68
3210,7704,Germany,67006,Mens,5,10/4/2023,-2.2,3.61,58.39
3211,2300,UK,88008,Mens,4,3/30/2023,-1.67,3.16,59.81
3212,5429,Germany,26734,Mens,9,12/23/2023,-2.86,6.32,17.28
3213,6806,France,44157,Mens,9,12/4/2023,1.38,-4.14,32.89
3214,1390,Germany,79483,Mens,5,3/25/2023,1.86,5.5,86.71
3215,6613,Germany,65620,Womens,10,3/24/2023,4.49,7.31,85.55
3216,9738,Italy,86056,Womens,3,7/21/2023,-3.27,8.05,20.85
3217,6075,Italy,72003,Mens,4,8/18/2023,1.64,7.72,66.43
3218,9600,Spain,42489,Womens,8,11/9/2023,-2.5,3.71,46.85
3219,1971,Italy,45228,Womens,8,2/7/2024,-4.56,4.89,35.57
3220,6389,France,36131,Mens,8,3/6/2024,1.91,-4.09,61.61
3221,3934,Italy,83646,Womens,8,11/8/2023,3.63,7.65,99.01
3222,5232,France,66145,Mens,7,10/16/2023,-4.33,2.14,31.55
3223,2996,Germany,25044,Womens,1,4/6/2023,5.64,-4.5,38.2
3224,3728,Germany,99450,Mens,3,4/7/2023,3.9,7.97,17.84
3225,8103,Spain,99960,Mens,3,8/27/2023,-1.24,4.74,92.59
3226,3062,Spain,71331,Womens,5,5/31/2023,6.45,1.2,48.31
3227,2789,UK,37137,Mens,4,2/21/2024,-3.92,-4.8,24.43
3228,9976,Spain,91836,Mens,5,5/10/2023,1.26,3.74,17.68
3229,5251,Germany,97298,Mens,4,5/18/2023,2.4,7.74,82.71
3230,6984,UK,34558,Womens,4,5/25/2023,9.4,5.87,95.35
3231,5429,Spain,43321,Womens,2,1/1/2024,-3.33,-2.49,93.71
3232,3851,Spain,28048,Mens,7,2/26/2024,4.23,8.49,54.82
3233,3933,France,58433,Womens,8,2/15/2024,-4.6,6.98,76.69
3234,4866,Italy,16603,Mens,9,1/16/2024,5.89,8.93,51.94
3235,5200,UK,58200,Womens,9,3/29/2023,5.71,-0.98,40.85
3236,1567,Italy,68360,Mens,5,12/21/2023,3.44,2.53,22.97
3237,6748,Spain,39167,Womens,1,1/8/2024,7.46,-1.84,62.52
3238,5737,Spain,21371,Womens,10,3/31/2023,-0.23,-0.65,92.44
3239,5200,Spain,39015,Mens,6,1/23/2024,8.32,-0.09,69.5
3240,9481,Spain,33369,Womens,3,8/26/2023,4.34,0.96,22.11
3241,9028,UK,96103,Mens,9,6/23/2023,2.69,-1.35,51.95
3242,5251,Spain,64994,Womens,9,2/26/2024,6.32,-2.01,93.1
3243,2037,Spain,84851,Womens,8,12/6/2023,5.24,-2.42,74.58
3244,5818,Spain,31430,Womens,9,12/13/2023,9.87,8.26,40.73
3245,8085,Italy,80455,Womens,1,8/7/2023,-1.13,6.44,85.52
3246,7704,France,75080,Mens,10,10/1/2023,5.03,9.5,73.55
3247,7031,Italy,82900,Womens,6,1/3/2024,6.99,-2.87,57.95
3248,1721,Germany,55987,Mens,2,8/8/2023,6.51,-4.93,55.7
3249,7420,Spain,50026,Womens,2,9/8/2023,1.63,2.15,89.53
3250,3161,Italy,91760,Mens,8,11/1/2023,4.42,8.18,55.13
3251,3161,Germany,20222,Womens,9,7/1/2023,9.64,-0.94,42.9
3252,5395,France,81603,Womens,8,4/18/2023,-1.04,-1.4,98.38
3253,7812,UK,29467,Womens,9,10/7/2023,0.4,-2.91,25.14
3254,8600,Germany,33271,Womens,2,12/3/2023,-1.54,-0.43,18.21
3255,2269,Spain,98061,Womens,5,3/31/2023,2.93,-1.64,64.94
3256,7328,Spain,23888,Womens,8,4/1/2023,-0.74,-4.74,93.36
3257,5085,France,90895,Womens,3,2/13/2024,8.87,7.92,16.69
3258,1269,France,61800,Mens,3,3/6/2024,1.87,-2.83,68.41
3259,3185,UK,37384,Womens,3,4/3/2023,-3.45,9.02,38.85
3260,6149,Spain,79164,Womens,7,4/13/2023,3.34,6.86,30.24
3261,5901,France,27748,Mens,8,1/13/2024,-1.47,0.65,45.4
3262,5719,Italy,33999,Mens,1,5/10/2023,5.96,0.82,69.02
3263,6184,UK,91157,Womens,9,3/11/2023,8.49,6.55,14.97
3264,6185,Germany,75295,Womens,2,3/31/2023,-1.06,-0.68,93.59
3265,4866,France,48318,Mens,1,3/7/2024,6.21,-2.3,95.59
3266,9432,Spain,90891,Womens,7,8/18/2023,-4.08,4.17,97.06
3267,9465,France,45782,Womens,8,3/17/2023,0.87,2.5,37.28
3268,2642,Spain,70892,Womens,1,9/14/2023,5,5,17.59
3269,4137,UK,18818,Womens,7,2/20/2024,5.83,-4.22,76.55
3270,5656,UK,33385,Womens,8,12/20/2023,8.37,0.95,19.04
3271,7420,France,11448,Womens,3,7/24/2023,1.36,-2.66,15.87
3272,2619,UK,23757,Mens,9,8/25/2023,0.96,2.6,27.43
3273,3622,France,70185,Womens,5,3/21/2023,7.5,4.69,76.21
3274,2300,France,11268,Womens,4,4/5/2023,4.21,9.95,92.73
3275,9465,France,33724,Mens,8,8/2/2023,5.82,1.22,24.58
3276,3185,Spain,96701,Mens,9,4/17/2023,-0.13,8.05,12.71
3277,9976,Germany,95823,Womens,6,4/15/2023,-1.38,-1.09,85.24
3278,8637,France,82124,Mens,8,11/6/2023,-0.67,2.09,98.04
3279,3401,UK,52760,Mens,10,12/8/2023,8.14,9.33,83.34
3280,5295,Italy,45905,Womens,7,2/29/2024,7.19,-0.34,45.15
3281,8693,UK,10974,Womens,7,6/24/2023,-1.97,-4.66,18.29
3282,5688,Germany,56448,Mens,5,9/11/2023,-3.68,2.22,39.01
3283,8998,UK,16761,Womens,7,3/31/2023,0.59,9.02,46.84
3284,1148,Spain,98685,Mens,1,12/9/2023,-2.96,-0.36,69
3285,6086,Italy,69811,Mens,1,2/5/2024,5.51,3.85,33.96
3286,6251,France,46133,Womens,3,6/4/2023,-1.07,9.92,52.22
3287,1150,Germany,54913,Mens,7,6/25/2023,8.57,2.44,60.46
3288,2999,Germany,87992,Womens,10,1/22/2024,5.35,6.31,33.59
3289,8204,Germany,61698,Womens,5,4/15/2023,-2.21,6.98,43.04
3290,2887,Italy,67859,Mens,4,11/26/2023,9.71,-3.42,89.89
3291,2067,France,74822,Mens,2,6/16/2023,-4.98,0.57,49.25
3292,2619,Germany,78825,Mens,8,5/23/2023,4.35,-0.06,91.19
3293,8519,Germany,59206,Mens,8,3/19/2023,1.93,-3.85,40.64
3294,5200,Spain,99395,Womens,2,3/26/2023,-3,-0.7,34.08
3295,5663,Italy,25746,Mens,10,6/16/2023,9.56,4.62,17
3296,6984,Italy,56926,Womens,1,11/25/2023,-0.42,-1.57,81.72
3297,9481,Spain,32845,Womens,6,5/11/2023,3.55,0.48,77.17
3298,3728,Italy,49136,Womens,2,4/5/2023,9.56,-0.73,57.98
3299,1649,Germany,59060,Womens,10,6/19/2023,7.79,-4.04,14.8
3300,1649,Italy,93515,Mens,8,11/8/2023,8.72,-1.75,20.64
3301,2304,Spain,82028,Womens,5,10/27/2023,-1.14,4.77,22.38
3302,3217,Germany,59411,Mens,7,5/29/2023,1.72,7.33,89.31
3303,2999,Germany,77848,Womens,3,3/2/2024,7.21,-0.51,71.49
3304,4091,Spain,48004,Womens,4,12/3/2023,9.2,3.53,86.93
3305,1711,UK,84023,Mens,1,2/14/2024,1.4,7.45,67.65
3306,6044,UK,87825,Mens,6,8/19/2023,8.33,-4.5,94.47
3307,2250,Germany,53901,Mens,6,3/13/2023,-4.22,6.84,45.57
3308,4091,France,52901,Mens,1,8/11/2023,-3.93,2.79,56.12
3309,2720,Germany,81093,Womens,10,1/29/2024,-1.66,4.79,66.29
3310,5818,Italy,68851,Womens,8,1/5/2024,0.86,9.38,98.57
3311,5663,Germany,91972,Womens,1,6/19/2023,-1.3,2.24,81.2
3312,1390,Germany,49291,Mens,9,5/1/2023,5.77,-3.33,23.22
3313,1150,Italy,39215,Mens,5,9/9/2023,7.97,4.25,13.12
3314,1518,Spain,75194,Womens,9,11/9/2023,-4.53,-3.66,86.79
3315,4971,France,79230,Womens,9,10/3/2023,8.61,7.62,27.99
3316,9059,Spain,64862,Womens,9,9/24/2023,8.61,5.59,68.44
3317,7328,UK,83978,Mens,7,4/30/2023,-1.93,3.51,40.92
3318,9600,France,28048,Mens,7,4/21/2023,7.99,-2.56,70.41
3319,8643,UK,79968,Mens,5,4/22/2023,3.52,-2.66,60.64
3320,1612,Italy,62419,Mens,9,9/6/2023,5.86,-0.41,59.21
3321,9059,France,69536,Mens,1,12/17/2023,-4.1,3.26,75.82
3322,8734,France,37188,Mens,4,2/18/2024,6.96,-3.44,57.09
3323,7107,Italy,34561,Mens,10,7/9/2023,5.62,-4.16,34.4
3324,2304,UK,98458,Womens,5,8/17/2023,6.71,-4.51,31.68
3325,2527,Germany,10684,Womens,8,12/25/2023,-2.82,9.04,14.01
3326,4027,France,79968,Mens,4,8/28/2023,3.06,5,52.92
3327,6075,France,70690,Womens,3,9/17/2023,-1.55,7.47,99
3328,4137,Spain,33805,Womens,9,2/9/2024,7.75,8.95,27.38
3329,3851,France,79973,Mens,9,4/18/2023,7.35,-4.45,66.93
3330,2676,UK,26203,Mens,1,6/19/2023,2.25,7.04,16.18
3331,1346,Italy,36696,Womens,10,2/21/2024,9.76,9.21,64.45
3332,3934,Spain,45002,Mens,8,8/1/2023,2.68,-2.68,71.5
3333,7423,UK,54482,Womens,5,3/5/2024,7.67,3.98,14.53
3334,1662,Spain,67695,Mens,9,6/28/2023,4.4,9.91,53.07
3335,9420,Germany,61120,Mens,5,10/25/2023,9.46,5.27,69.87
3336,5346,Spain,39420,Womens,1,11/27/2023,9.84,4.58,73.86
3337,7704,Germany,33423,Mens,4,6/5/2023,2.23,1.44,29.56
3338,4971,Italy,48944,Mens,9,4/7/2023,4.85,0.68,25.47
3339,9600,UK,98396,Womens,9,12/20/2023,-4.96,-3.55,84.09
3340,1148,Germany,83875,Womens,8,12/12/2023,-3.25,2.08,89.13
3341,7328,France,41918,Womens,9,6/13/2023,-3.65,7,32.04
3342,6613,UK,36200,Womens,7,2/11/2024,3.62,0.9,58.67
3343,5346,Italy,70808,Mens,7,7/31/2023,-3.89,0.81,12.33
3344,6918,Italy,46788,Mens,9,1/9/2024,-4.22,-3.01,77
3345,3161,UK,41808,Womens,8,3/31/2023,-1.65,5.54,18.52
3346,4142,UK,95580,Womens,1,4/10/2023,-0.56,1.52,71.66
3347,3940,UK,70892,Womens,8,9/18/2023,4.79,4.01,55.66
3348,6142,UK,19697,Mens,5,12/25/2023,-4.09,-0.84,26.5
3349,3217,Italy,35671,Mens,5,7/4/2023,-1.9,8.06,51.78
3350,8835,Germany,70482,Womens,8,7/2/2023,1.5,7.09,22.58
3351,8432,Italy,65522,Womens,9,7/24/2023,5.31,8.49,31.21
3352,2996,France,88845,Mens,8,7/16/2023,6.56,2.39,95.08
3353,7704,Italy,34584,Womens,6,5/30/2023,8.02,-4.36,51.91
3354,5251,Italy,96953,Womens,7,8/28/2023,5.2,-3.71,79.25
3355,5232,Germany,72440,Mens,7,10/17/2023,9.48,9.42,29.78
3356,9070,Italy,39472,Womens,4,7/14/2023,3,5.19,20.78
3357,9059,Spain,72212,Womens,6,4/15/2023,3.19,5.98,17.21
3358,3622,France,10817,Mens,5,9/15/2023,1.14,-4.3,14.62
3359,9481,Germany,45591,Womens,1,12/21/2023,3.51,2.91,69.52
3360,3062,France,25164,Mens,7,6/30/2023,-4.09,5.71,93.61
3361,1346,Germany,67786,Womens,9,9/13/2023,2.34,4.52,63.23
3362,5719,Spain,59823,Mens,1,9/14/2023,3.85,9.61,49.55
3363,5737,Italy,66611,Mens,1,3/10/2023,2.42,0.15,48.13
3364,9070,UK,13834,Womens,7,3/30/2023,9.88,-1.39,76.74
3365,7031,Germany,25432,Mens,8,8/30/2023,-1,3.69,88.57
3366,9070,Italy,10580,Mens,7,1/17/2024,6.2,-4.81,43.66
3367,1858,Spain,95210,Mens,3,2/1/2024,5.33,0.69,90.81
3368,2269,Germany,33428,Womens,2,6/21/2023,4.61,8.3,12.48
3369,3933,Spain,18585,Mens,1,6/20/2023,9.01,-2.69,79.21
3370,3934,Italy,58572,Womens,5,6/22/2023,6.49,1.7,64.23
3371,9719,Germany,48318,Mens,5,12/15/2023,3.75,-1.08,85.56
3372,8036,France,26362,Mens,8,2/20/2024,6.1,9.31,40.39
3373,2003,France,93515,Mens,10,3/5/2024,0.63,-4.32,47.25
3374,5429,Italy,69963,Mens,4,6/9/2023,-1,4.76,79.48
3375,9420,Italy,91885,Mens,7,4/7/2023,3.9,8.33,13.29
3376,2085,France,87133,Mens,2,1/21/2024,-3.06,6.95,94.66
3377,8942,Italy,80002,Mens,3,4/26/2023,8.92,0.61,15.89
3378,3224,UK,43528,Womens,7,8/19/2023,7.58,6.6,69.73
3379,7346,Italy,69363,Womens,2,5/20/2023,2.02,4.8,51.09
3380,4091,Italy,94117,Womens,4,10/31/2023,-1.32,-0.32,26.77
3381,8998,Spain,24561,Mens,4,10/3/2023,-1.66,-2.68,50.08
3382,7980,Germany,92286,Mens,7,10/2/2023,-3.88,3.04,88.98
3383,8754,UK,56480,Mens,6,3/26/2023,7.84,8.73,41.99
3384,8733,Spain,88506,Womens,6,12/26/2023,3.13,3.88,84.46
3385,7345,France,31316,Womens,9,9/27/2023,3.1,-4.46,22.37
3386,2887,Germany,43379,Mens,4,12/29/2023,4.55,6.35,86.56
3387,6748,Spain,36080,Mens,4,1/15/2024,7.98,0.91,82.14
3388,1269,Germany,34023,Womens,1,9/15/2023,4.97,8.45,87.62
3389,2269,Germany,75241,Mens,3,2/24/2024,5.67,-2.88,60.89
3390,8103,UK,48372,Mens,10,5/23/2023,3.49,-0.46,85.48
3391,1148,Italy,67857,Womens,4,4/9/2023,-3.93,0.14,82.24
3392,2720,Germany,82124,Mens,5,2/15/2024,-0.75,0.13,47.53
3393,5057,UK,88830,Mens,6,11/30/2023,-0.11,4.55,54.03
3394,1134,Germany,71405,Mens,1,12/4/2023,8.28,7.12,33.71
3395,1427,Spain,93336,Mens,8,1/11/2024,8.32,-2.87,22.28
3396,1346,UK,65330,Womens,6,1/11/2024,7.49,1.06,81.13
3397,3705,UK,29066,Mens,3,9/18/2023,-3.33,-2.81,34.03
3398,4371,France,24446,Womens,4,9/12/2023,7.63,5.55,66.25
3399,5737,France,79224,Mens,1,8/20/2023,-1.47,0.64,54.23
3400,8372,UK,32452,Womens,2,3/3/2024,6.84,7.51,65.06
3401,1567,France,85597,Mens,9,5/8/2023,4.74,3.1,93.07
3402,6075,Italy,64683,Mens,4,10/4/2023,6.08,3.74,33.09
3403,7273,France,28484,Womens,6,5/25/2023,-2.28,-4.67,13.27
3404,5275,Germany,27175,Mens,6,1/26/2024,1.48,6.01,94.26
3405,3705,Italy,76160,Womens,6,6/12/2023,-2.61,4.08,12.3
3406,7120,France,88792,Mens,2,4/18/2023,6.45,7,30.18
3407,9600,Germany,49743,Womens,7,12/10/2023,6.6,7.37,38.92
3408,4217,Italy,40838,Womens,7,5/31/2023,8.98,6.34,53.64
3409,5465,France,76527,Womens,3,8/31/2023,0.2,0.79,36.23
3410,3909,Germany,78566,Womens,6,8/6/2023,4.07,-4.12,83.04
3411,5663,Germany,34125,Womens,6,1/17/2024,7.5,8.19,41.69
3412,8998,Germany,14248,Womens,5,10/6/2023,-4.47,-2.23,89.67
3413,6871,France,37563,Womens,1,7/10/2023,-4.83,7.51,81.56
3414,3161,Spain,64650,Mens,7,1/11/2024,-2.17,-4.29,11.05
